comparison,task_a,task_b,seed_a,seed_b,same_seed,layer,linear_cka
no_direct_relation,lds_length,components,42,101,False,block_03,0.12119109506353457
no_direct_relation,lds_length,components,42,101,False,block_04,0.05316284995716138
no_direct_relation,lds_length,components,42,101,False,final_norm,0.03751935149024708
no_direct_relation,lds_length,components,101,17,False,embedding,0.8028153576010025
no_direct_relation,lds_length,components,101,17,False,block_01,0.38763354066940237
no_direct_relation,lds_length,components,101,17,False,block_02,0.14185902195921465
no_direct_relation,lds_length,components,101,17,False,block_03,0.11327866360724168
no_direct_relation,lds_length,components,101,17,False,block_04,0.04729897670936639
no_direct_relation,lds_length,components,101,17,False,final_norm,0.04140672437904484
no_direct_relation,lds_length,components,101,42,False,embedding,0.7927938261476145
no_direct_relation,lds_length,components,101,42,False,block_01,0.4592648385749474
no_direct_relation,lds_length,components,101,42,False,block_02,0.1489430271846226
no_direct_relation,lds_length,components,101,42,False,block_03,0.1428597219646165
no_direct_relation,lds_length,components,101,42,False,block_04,0.04285482192869245
no_direct_relation,lds_length,components,101,42,False,final_norm,0.035604895044525534
no_direct_relation,lds_length,components,101,101,True,embedding,0.830214921559397
no_direct_relation,lds_length,components,101,101,True,block_01,0.4241743834679181
no_direct_relation,lds_length,components,101,101,True,block_02,0.16973262343376075
no_direct_relation,lds_length,components,101,101,True,block_03,0.12097296600356354
no_direct_relation,lds_length,components,101,101,True,block_04,0.05091221600666169
no_direct_relation,lds_length,components,101,101,True,final_norm,0.03949978551258755
direct_relation,longest_increasing_run,longest_decreasing_run,17,17,True,embedding,0.8225214208794188
direct_relation,longest_increasing_run,longest_decreasing_run,17,17,True,block_01,0.4211394211825777
direct_relation,longest_increasing_run,longest_decreasing_run,17,17,True,block_02,0.5176451434273334
direct_relation,longest_increasing_run,longest_decreasing_run,17,17,True,block_03,0.24032725535266924
direct_relation,longest_increasing_run,longest_decreasing_run,17,17,True,block_04,0.028249860103968166
direct_relation,longest_increasing_run,longest_decreasing_run,17,17,True,final_norm,0.040543581973586026
direct_relation,longest_increasing_run,longest_decreasing_run,17,42,False,embedding,0.8141363688833043
direct_relation,longest_increasing_run,longest_decreasing_run,17,42,False,block_01,0.5337281904071459
direct_relation,longest_increasing_run,longest_decreasing_run,17,42,False,block_02,0.6334531533888617
direct_relation,longest_increasing_run,longest_decreasing_run,17,42,False,block_03,0.30360234335368164
direct_relation,longest_increasing_run,longest_decreasing_run,17,42,False,block_04,0.03612368946482531
direct_relation,longest_increasing_run,longest_decreasing_run,17,42,False,final_norm,0.04917415571540326
direct_relation,longest_increasing_run,longest_decreasing_run,17,101,False,embedding,0.7868567340610241
direct_relation,longest_increasing_run,longest_decreasing_run,17,101,False,block_01,0.5308804503690477
direct_relation,longest_increasing_run,longest_decreasing_run,17,101,False,block_02,0.6043296258321247
direct_relation,longest_increasing_run,longest_decreasing_run,17,101,False,block_03,0.28211118314507166
direct_relation,longest_increasing_run,longest_decreasing_run,17,101,False,block_04,0.0319923124125568
direct_relation,longest_increasing_run,longest_decreasing_run,17,101,False,final_norm,0.03819355676419603
direct_relation,longest_increasing_run,longest_decreasing_run,42,17,False,embedding,0.769496219436325
direct_relation,longest_increasing_run,longest_decreasing_run,42,17,False,block_01,0.6367103395273589
direct_relation,longest_increasing_run,longest_decreasing_run,42,17,False,block_02,0.6427177577338157
direct_relation,longest_increasing_run,longest_decreasing_run,42,17,False,block_03,0.24275072109129808
direct_relation,longest_increasing_run,longest_decreasing_run,42,17,False,block_04,0.052128902102382746
direct_relation,longest_increasing_run,longest_decreasing_run,42,17,False,final_norm,0.06102325693868482
direct_relation,longest_increasing_run,longest_decreasing_run,42,42,True,embedding,0.738493051282222
direct_relation,longest_increasing_run,longest_decreasing_run,42,42,True,block_01,0.7120565172905132
direct_relation,longest_increasing_run,longest_decreasing_run,42,42,True,block_02,0.7543476152642896
direct_relation,longest_increasing_run,longest_decreasing_run,42,42,True,block_03,0.3081795241158818
direct_relation,longest_increasing_run,longest_decreasing_run,42,42,True,block_04,0.06663844664383523
direct_relation,longest_increasing_run,longest_decreasing_run,42,42,True,final_norm,0.07455939077045053
direct_relation,longest_increasing_run,longest_decreasing_run,42,101,False,embedding,0.7905561807001676
direct_relation,longest_increasing_run,longest_decreasing_run,42,101,False,block_01,0.7380161970829155
direct_relation,longest_increasing_run,longest_decreasing_run,42,101,False,block_02,0.696779654788194
direct_relation,longest_increasing_run,longest_decreasing_run,42,101,False,block_03,0.29156578469305056
direct_relation,longest_increasing_run,longest_decreasing_run,42,101,False,block_04,0.06019851516657362
direct_relation,longest_increasing_run,longest_decreasing_run,42,101,False,final_norm,0.057339353302172866
direct_relation,longest_increasing_run,longest_decreasing_run,101,17,False,embedding,0.777025240003037
direct_relation,longest_increasing_run,longest_decreasing_run,101,17,False,block_01,0.607206943195808
direct_relation,longest_increasing_run,longest_decreasing_run,101,17,False,block_02,0.6579354431767408
direct_relation,longest_increasing_run,longest_decreasing_run,101,17,False,block_03,0.3040661017669943
direct_relation,longest_increasing_run,longest_decreasing_run,101,17,False,block_04,0.04521513874359201
direct_relation,longest_increasing_run,longest_decreasing_run,101,17,False,final_norm,0.05023481456530828
direct_relation,longest_increasing_run,longest_decreasing_run,101,42,False,embedding,0.7135491277356271
direct_relation,longest_increasing_run,longest_decreasing_run,101,42,False,block_01,0.7033939649102307
direct_relation,longest_increasing_run,longest_decreasing_run,101,42,False,block_02,0.7739985635218819
direct_relation,longest_increasing_run,longest_decreasing_run,101,42,False,block_03,0.3912129530924428
direct_relation,longest_increasing_run,longest_decreasing_run,101,42,False,block_04,0.058906328810248244
direct_relation,longest_increasing_run,longest_decreasing_run,101,42,False,final_norm,0.061770426852271486
direct_relation,longest_increasing_run,longest_decreasing_run,101,101,True,embedding,0.8198022522021006
direct_relation,longest_increasing_run,longest_decreasing_run,101,101,True,block_01,0.7721061596331485
direct_relation,longest_increasing_run,longest_decreasing_run,101,101,True,block_02,0.7411997496754387
direct_relation,longest_increasing_run,longest_decreasing_run,101,101,True,block_03,0.37210896310940056
direct_relation,longest_increasing_run,longest_decreasing_run,101,101,True,block_04,0.0524290701509283
direct_relation,longest_increasing_run,longest_decreasing_run,101,101,True,final_norm,0.04664853681507126
no_direct_relation,longest_increasing_run,left_to_right_maxima,17,17,True,embedding,0.6528451598942068
no_direct_relation,longest_increasing_run,left_to_right_maxima,17,17,True,block_01,0.18684122757495086
no_direct_relation,longest_increasing_run,left_to_right_maxima,17,17,True,block_02,0.27375337420324636
no_direct_relation,longest_increasing_run,left_to_right_maxima,17,17,True,block_03,0.17329758613033258
no_direct_relation,longest_increasing_run,left_to_right_maxima,17,17,True,block_04,0.05747085017553843
no_direct_relation,longest_increasing_run,left_to_right_maxima,17,17,True,final_norm,0.07540473618760174
no_direct_relation,longest_increasing_run,left_to_right_maxima,17,42,False,embedding,0.6585631439228821
no_direct_relation,longest_increasing_run,left_to_right_maxima,17,42,False,block_01,0.21033103050528523
no_direct_relation,longest_increasing_run,left_to_right_maxima,17,42,False,block_02,0.3209026100568252
no_direct_relation,longest_increasing_run,left_to_right_maxima,17,42,False,block_03,0.1924738725619657
no_direct_relation,longest_increasing_run,left_to_right_maxima,17,42,False,block_04,0.057126300482921596
no_direct_relation,longest_increasing_run,left_to_right_maxima,17,42,False,final_norm,0.0752077988603965
no_direct_relation,longest_increasing_run,left_to_right_maxima,17,101,False,embedding,0.7144585419527794
no_direct_relation,longest_increasing_run,left_to_right_maxima,17,101,False,block_01,0.10069716341033878
no_direct_relation,longest_increasing_run,left_to_right_maxima,17,101,False,block_02,0.14440799690650374
no_direct_relation,longest_increasing_run,left_to_right_maxima,17,101,False,block_03,0.1348935994937199
no_direct_relation,longest_increasing_run,left_to_right_maxima,17,101,False,block_04,0.04599082847286166
no_direct_relation,longest_increasing_run,left_to_right_maxima,17,101,False,final_norm,0.05775263531684385
no_direct_relation,longest_increasing_run,left_to_right_maxima,42,17,False,embedding,0.7131638252886536
no_direct_relation,longest_increasing_run,left_to_right_maxima,42,17,False,block_01,0.27137854268876677
no_direct_relation,longest_increasing_run,left_to_right_maxima,42,17,False,block_02,0.2773715936661721
no_direct_relation,longest_increasing_run,left_to_right_maxima,42,17,False,block_03,0.10507433776661551
no_direct_relation,longest_increasing_run,left_to_right_maxima,42,17,False,block_04,0.07508759181334974
no_direct_relation,longest_increasing_run,left_to_right_maxima,42,17,False,final_norm,0.08625732907392665
no_direct_relation,longest_increasing_run,left_to_right_maxima,42,42,True,embedding,0.7046151143125291
no_direct_relation,longest_increasing_run,left_to_right_maxima,42,42,True,block_01,0.28075356473967117
no_direct_relation,longest_increasing_run,left_to_right_maxima,42,42,True,block_02,0.31807715829501265
no_direct_relation,longest_increasing_run,left_to_right_maxima,42,42,True,block_03,0.11073152286163924
no_direct_relation,longest_increasing_run,left_to_right_maxima,42,42,True,block_04,0.07581618651278292
no_direct_relation,longest_increasing_run,left_to_right_maxima,42,42,True,final_norm,0.08731621826739333
no_direct_relation,longest_increasing_run,left_to_right_maxima,42,101,False,embedding,0.6478026493486223
no_direct_relation,longest_increasing_run,left_to_right_maxima,42,101,False,block_01,0.14884322719656662
no_direct_relation,longest_increasing_run,left_to_right_maxima,42,101,False,block_02,0.15602989425189184
no_direct_relation,longest_increasing_run,left_to_right_maxima,42,101,False,block_03,0.07854794539681295
no_direct_relation,longest_increasing_run,left_to_right_maxima,42,101,False,block_04,0.0597513070903461
no_direct_relation,longest_increasing_run,left_to_right_maxima,42,101,False,final_norm,0.06723449745184261
no_direct_relation,longest_increasing_run,left_to_right_maxima,101,17,False,embedding,0.7361779661198583
no_direct_relation,longest_increasing_run,left_to_right_maxima,101,17,False,block_01,0.26688439495237726
no_direct_relation,longest_increasing_run,left_to_right_maxima,101,17,False,block_02,0.30874429612732124
no_direct_relation,longest_increasing_run,left_to_right_maxima,101,17,False,block_03,0.18595985874547213
no_direct_relation,longest_increasing_run,left_to_right_maxima,101,17,False,block_04,0.08334356188450108
no_direct_relation,longest_increasing_run,left_to_right_maxima,101,17,False,final_norm,0.0835744165880823
no_direct_relation,longest_increasing_run,left_to_right_maxima,101,42,False,embedding,0.701152852018393
no_direct_relation,longest_increasing_run,left_to_right_maxima,101,42,False,block_01,0.2830036888668878
no_direct_relation,longest_increasing_run,left_to_right_maxima,101,42,False,block_02,0.358085273501262
no_direct_relation,longest_increasing_run,left_to_right_maxima,101,42,False,block_03,0.20120835021587397
no_direct_relation,longest_increasing_run,left_to_right_maxima,101,42,False,block_04,0.08246545995444061
no_direct_relation,longest_increasing_run,left_to_right_maxima,101,42,False,final_norm,0.08271637140814651
no_direct_relation,longest_increasing_run,left_to_right_maxima,101,101,True,embedding,0.7047159057483016
no_direct_relation,longest_increasing_run,left_to_right_maxima,101,101,True,block_01,0.13746937354028854
no_direct_relation,longest_increasing_run,left_to_right_maxima,101,101,True,block_02,0.1618107272653021
no_direct_relation,longest_increasing_run,left_to_right_maxima,101,101,True,block_03,0.12820946972616915
no_direct_relation,longest_increasing_run,left_to_right_maxima,101,101,True,block_04,0.06503390057318915
no_direct_relation,longest_increasing_run,left_to_right_maxima,101,101,True,final_norm,0.06637704687362413
